,title,number_of_pages,number_of_downloads,book_url
609,dublin business school sandra o'reilly an exploration of frank allen's state of the nation plays,396,0,https://www.pdfdrive.com/dublin-business-school-sandra-oreilly-an-exploration-of-frank-allens-state-of-the-nation-plays-e123868305.html
610,"Learning PHP, MySQL & JavaScript with jQuery, CSS & HTML5 - O'Reilly",806,0,https://www.pdfdrive.com/learning-php-mysql-javascript-with-jquery-css-html5-oreilly-e200885644.html
611,High Performance Web Sites - O'Reilly,170,0,https://www.pdfdrive.com/high-performance-web-sites-oreilly-e200885651.html
612,Learning MySQL - O'Reilly,622,0,https://www.pdfdrive.com/learning-mysql-oreilly-e200885665.html
613,"Mining the Social Web, 2nd Edition - O'Reilly",448,0,https://www.pdfdrive.com/mining-the-social-web-2nd-edition-oreilly-e200885672.html
614,Version Control with Git - O'Reilly,319,0,https://www.pdfdrive.com/version-control-with-git-oreilly-e200885679.html
615,97 Things Every Programmer Should Know - O'Reilly,257,0,https://www.pdfdrive.com/97-things-every-programmer-should-know-oreilly-e200885686.html
616,The Art of Agile Development - O'Reilly,444,0,https://www.pdfdrive.com/the-art-of-agile-development-oreilly-e200885693.html
617,The Ruby Programming Language,446,"4,446",https://www.pdfdrive.com/the-ruby-programming-language-e34383871.html
618,Programming Interactivity - Cdn.oreilly.com - O'Reilly Media,97,17,https://www.pdfdrive.com/programming-interactivity-cdnoreillycom-oreilly-media-e5744657.html
619,"Mastering Perl, 2nd Edition: Creating Professional Programs with Perl",397,"4,337",https://www.pdfdrive.com/mastering-perl-2nd-edition-creating-professional-programs-with-perl-e183855463.html
620,Programming Hive,350,"4,327",https://www.pdfdrive.com/programming-hive-e18971417.html
621,The O'Reilly Factor's Maintenance of Hegemony in the Wake,97,9,https://www.pdfdrive.com/the-oreilly-factors-maintenance-of-hegemony-in-the-wake-e122266852.html
622,The O'Reilly Factor's Maintenance of Hegemony in the Wake of the Trayvon Martin Tragedy,97,8,https://www.pdfdrive.com/the-oreilly-factors-maintenance-of-hegemony-in-the-wake-of-the-trayvon-martin-tragedy-e21253167.html
623,Programming Computer Vision with Python,290,"4,255",https://www.pdfdrive.com/programming-computer-vision-with-python-e48608004.html
624,The O'Reilly Factor's Maintenance of Hegemony in the Wake of the Trayvon Martin Tragedy,97,5,https://www.pdfdrive.com/the-oreilly-factors-maintenance-of-hegemony-in-the-wake-of-the-trayvon-martin-tragedy-e23887422.html
625,Tim O'Reilly @timoreilly oreilly.com wtfeconomy.com,96,7,https://www.pdfdrive.com/tim-oreilly-timoreilly-oreillycom-wtfeconomycom-e60678468.html
626,Web Scraping with Python,340,"1,244",https://www.pdfdrive.com/web-scraping-with-python-e40814206.html
627,"WebGL Up and Running - O'Reilly Media - Technology Books, Tech",95,16,https://www.pdfdrive.com/webgl-up-and-running-oreilly-media-technology-books-tech-e1391822.html
628,Apache Cassandra in Action - O'Reilly Media,91,30,https://www.pdfdrive.com/apache-cassandra-in-action-oreilly-media-e17856915.html
629,Core Python Programming Wesley J. Chun - slav0nic,766,"4,133",https://www.pdfdrive.com/core-python-programming-wesley-j-chun-slav0nic-e2935905.html
630,Introduction to HTML and CSS - O'Reilly Media,92,32,https://www.pdfdrive.com/introduction-to-html-and-css-oreilly-media-e17391047.html
631,Killing the SS: The Hunt for the Worst War Criminals in History,295,"4,131",https://www.pdfdrive.com/killing-the-ss-the-hunt-for-the-worst-war-criminals-in-history-e195218556.html
632,OReilly Creating Apps in Kivy,139,812,https://www.pdfdrive.com/oreilly-creating-apps-in-kivy-e58216254.html
633,"O'Reilly, Andrea Page 1 of 42 DR. ANDREA O'REILLY January 2013 Academic Address",42,1,https://www.pdfdrive.com/oreilly-andrea-page-1-of-42-dr-andrea-oreilly-january-2013-academic-address-e28671651.html
634,Data Structures and Algorithms with JavaScript,246,602,https://www.pdfdrive.com/data-structures-and-algorithms-with-javascript-e50650193.html
635,"o'reilly automotive, inc.",95,2,https://www.pdfdrive.com/oreilly-automotive-inc-e85020685.html
636,"O'Reilly Corporate Annual Report, 2012",95,0,https://www.pdfdrive.com/oreilly-corporate-annual-report-2012-e8890343.html
637,IN-TUNE WITH CUSTOMERS - O'Reilly Auto Parts Corporate,95,0,https://www.pdfdrive.com/in-tune-with-customers-oreilly-auto-parts-corporate-e16940884.html
638,Head First! PHP and MySQL.pdf,814,"3,975",https://www.pdfdrive.com/head-first-php-and-mysqlpdf-e11232249.html
639,iOS 10 Programming Fundamentals with Swift,620,813,https://www.pdfdrive.com/ios-10-programming-fundamentals-with-swift-e48880149.html
640,O'Reilly corrects Waite,94,2,https://www.pdfdrive.com/oreilly-corrects-waite-e84634404.html
641,Packet Guide to Routing and Switching,180,"1,047",https://www.pdfdrive.com/packet-guide-to-routing-and-switching-e19396551.html
642,Introduction to Object-Oriented Programming - O'Reilly Media,89,25,https://www.pdfdrive.com/introduction-to-object-oriented-programming-oreilly-media-e17796113.html
643,Neo4j Spatial - GIS for the rest of us. - O'Reilly Media,91,19,https://www.pdfdrive.com/neo4j-spatial-gis-for-the-rest-of-us-oreilly-media-e5403043.html
644,Learning Python 5E,"1,594",833,https://www.pdfdrive.com/learning-python-5e-e36778565.html
645,O'Reilly Auto Parts 2016 Annual Report,93,1,https://www.pdfdrive.com/oreilly-auto-parts-2016-annual-report-e57573139.html
646,O'Reilly Auto Parts 2016 Annual Report,93,1,https://www.pdfdrive.com/oreilly-auto-parts-2016-annual-report-e88813341.html
647,O'Reilly Auto Parts...Our team members at O'Reilly Auto Parts,40,0,https://www.pdfdrive.com/oreilly-auto-partsour-team-members-at-oreilly-auto-parts-e27490445.html
648,JavaScript: The Good Parts - bdcampbell.net,172,"3,746",https://www.pdfdrive.com/javascript-the-good-parts-bdcampbellnet-e17344700.html
649,Fundamentals of Deep Learning,298,"3,727",https://www.pdfdrive.com/fundamentals-of-deep-learning-e44498021.html
650,Learning Python 5E,"1,594","3,702",https://www.pdfdrive.com/learning-python-5e-e33414752.html
651,o'reilly automotive annual report,91,3,https://www.pdfdrive.com/oreilly-automotive-annual-report-e30449042.html
652,Web 2.0 Architectures - Cdn.oreilly.com - O'Reilly Media,89,11,https://www.pdfdrive.com/web-20-architectures-cdnoreillycom-oreilly-media-e9736871.html
653,o'reilly automotive annual report,91,1,https://www.pdfdrive.com/oreilly-automotive-annual-report-e32828775.html
654,o'reilly automotive annual report,91,1,https://www.pdfdrive.com/oreilly-automotive-annual-report-e40335987.html
655,Perl Cookbook - O'Reilly Media,62,221,https://www.pdfdrive.com/perl-cookbook-oreilly-media-e9061623.html
656,Learning Perl/Tk: Graphical User Interfaces with Perl,459,536,https://www.pdfdrive.com/learning-perltk-graphical-user-interfaces-with-perl-e49531418.html
657,Web 2.0 Architectures - cdn.oreilly.com - O'Reilly Media,89,4,https://www.pdfdrive.com/web-20-architectures-cdnoreillycom-oreilly-media-e16461021.html
658,"Web Mining - O'Reilly Media - Technology Books, Tech Conferences",88,10,https://www.pdfdrive.com/web-mining-oreilly-media-technology-books-tech-conferences-e122635.html
659,"RIA Security Workshop - O'Reilly Media - Technology Books, Tech",89,5,https://www.pdfdrive.com/ria-security-workshop-oreilly-media-technology-books-tech-e3060135.html
660,Web Development Infrastructure - O'Reilly Media - Technology Books,88,3,https://www.pdfdrive.com/web-development-infrastructure-oreilly-media-technology-books-e2441293.html
661,"Office 2003 XML - O'Reilly Media - Technology Books, Tech",87,10,https://www.pdfdrive.com/office-2003-xml-oreilly-media-technology-books-tech-e487147.html
662,Windows 7 The Missing Manual,906,"3,454",https://www.pdfdrive.com/windows-7-the-missing-manual-e19677976.html
663,"Mobile App Development with Ionic, Revised Edition",292,"3,385",https://www.pdfdrive.com/mobile-app-development-with-ionic-revised-edition-e59864807.html
664,O'Reilly Media,85,11,https://www.pdfdrive.com/oreilly-media-e21331723.html
665,Microsoft ADO.NET Entity Framework Step by Step,448,"3,322",https://www.pdfdrive.com/microsoft-adonet-entity-framework-step-by-step-e40519558.html
666,Introduction to C Programming - O'Reilly Media,85,8,https://www.pdfdrive.com/introduction-to-c-programming-oreilly-media-e37699493.html
667,Killing Kennedy,594,"3,216",https://www.pdfdrive.com/killing-kennedy-e18930379.html
668,"WEBSERVICES - O'Reilly Media - Technology Books, Tech Conferences",76,51,https://www.pdfdrive.com/webservices-oreilly-media-technology-books-tech-conferences-e118345.html
669,Tap is the New Click - O'Reilly Media,84,0,https://www.pdfdrive.com/tap-is-the-new-click-oreilly-media-e18138221.html
670,geodjango - O'Reilly Media,62,125,https://www.pdfdrive.com/geodjango-oreilly-media-e17911161.html
671,Os últimos passos de Jesus: Um fascinante relato histórico da vida e dos tempos de Jesus,254,693,https://www.pdfdrive.com/os-últimos-passos-de-jesus-um-fascinante-relato-histórico-da-vida-e-dos-tempos-de-jesus-e199664578.html
672,O'Reilly Media,79,22,https://www.pdfdrive.com/oreilly-media-e32480733.html
673,Proposed O'Reilly Auto Parts Store O'Reilly Auto Parts,33,0,https://www.pdfdrive.com/proposed-oreilly-auto-parts-store-oreilly-auto-parts-e23889914.html
674,Cassandra The Definitive Guide.pdf,330,"1,162",https://www.pdfdrive.com/cassandra-the-definitive-guidepdf-e16099374.html
675,Microsoft Access 2010 Inside Out,"1,910",688,https://www.pdfdrive.com/microsoft-access-2010-inside-out-e165047086.html
676,"MySQL Cluster Tutorial - O'Reilly Media - Technology Books, Tech",81,9,https://www.pdfdrive.com/mysql-cluster-tutorial-oreilly-media-technology-books-tech-e1305299.html
677,Maven: The Definitive Guide - Parent Directory,470,706,https://www.pdfdrive.com/maven-the-definitive-guide-parent-directory-e16713879.html
678,Life Scripts: A Transactional Analysis of Unconscious Relational Patterns,337,"3,023",https://www.pdfdrive.com/life-scripts-a-transactional-analysis-of-unconscious-relational-patterns-e175542228.html
679,"CSS3: The Missing Manual, Third Edition",650,"2,991",https://www.pdfdrive.com/css3-the-missing-manual-third-edition-e19486312.html
680,Deploying OpenStack - Pepple - O'Reilly (2011).pdf,78,16,https://www.pdfdrive.com/deploying-openstack-pepple-oreilly-2011pdf-e40173853.html
681,Make a Mind-Controlled Arduino Robot,96,"3,066",https://www.pdfdrive.com/make-a-mind-controlled-arduino-robot-e28839262.html
682,PC HARDWARE - O'Reilly Media,73,47,https://www.pdfdrive.com/pc-hardware-oreilly-media-e8531391.html
683,"SSH, the Secure Shell",668,"2,939",https://www.pdfdrive.com/ssh-the-secure-shell-e893303.html
684,30 Days to a More Powerful Memory,289,"2,919",https://www.pdfdrive.com/30-days-to-a-more-powerful-memory-e184542919.html
685,O'Reilly Media -- Template for Microsoft Word,78,10,https://www.pdfdrive.com/oreilly-media-template-for-microsoft-word-e36574412.html
686,Linux Server Hacks,241,"2,917",https://www.pdfdrive.com/linux-server-hacks-e23441602.html
687,MCSA/MCSE Self-Paced Training Kit Exam 70-290 : Managing and Maintaining a Microsoft Windows Server 2003 Environment: Managing and Maintaining a Microsoft Windows Server tm 2003 Environment,776,"2,909",https://www.pdfdrive.com/mcsamcse-self-paced-training-kit-exam-70-290-managing-and-maintaining-a-microsoft-windows-server-2003-environment-managing-and-maintaining-a-microsoft-windows-server-tm-2003-environment-e159052895.html
688,O'Reilly Network Programming with Perl.pdf,79,4,https://www.pdfdrive.com/oreilly-network-programming-with-perlpdf-e50070544.html
689,"Perl Graphics Programming: Creating SVG, SWF (Flash), JPEG and PNG files with Perl",480,"2,844",https://www.pdfdrive.com/perl-graphics-programming-creating-svg-swf-flash-jpeg-and-png-files-with-perl-e187598531.html
690,High Performance MySQL - beim O'Reilly Verlag,77,7,https://www.pdfdrive.com/high-performance-mysql-beim-oreilly-verlag-e11022666.html
691,Understanding and Using C Pointers,226,448,https://www.pdfdrive.com/understanding-and-using-c-pointers-e51590253.html
692,Using SQLite,528,"2,779",https://www.pdfdrive.com/using-sqlite-e34355584.html
693,Microsoft Windows Registry Guide,830,631,https://www.pdfdrive.com/microsoft-windows-registry-guide-e176333928.html
694,Lean Enterprise: How High Performance Organizations Innovate at Scale (Lean,341,"2,747",https://www.pdfdrive.com/lean-enterprise-how-high-performance-organizations-innovate-at-scale-lean-e189165824.html
695,Timing Belt Replacement Interval Guide - O'Reilly Auto Parts,76,1,https://www.pdfdrive.com/timing-belt-replacement-interval-guide-oreilly-auto-parts-e32827463.html
696,"Using Open Source Tools - O'Reilly Media - Technology Books, Tech",75,4,https://www.pdfdrive.com/using-open-source-tools-oreilly-media-technology-books-tech-e8499030.html
697,"Jenkins, The Definitive Guide.pdf - Bogotobogo",406,"2,677",https://www.pdfdrive.com/jenkins-the-definitive-guidepdf-bogotobogo-e17199383.html
698,Introduction to C Programming - O'Reilly Media,74,7,https://www.pdfdrive.com/introduction-to-c-programming-oreilly-media-e17381264.html
699,"PHP code audits - O'Reilly Media - Technology Books, Tech",73,12,https://www.pdfdrive.com/php-code-audits-oreilly-media-technology-books-tech-e5110313.html
700,The 'Whitewash' Conspiracy,815,212,https://www.pdfdrive.com/the-whitewash-conspiracy-e169740530.html
701,xml in a nutshell,714,627,https://www.pdfdrive.com/xml-in-a-nutshell-e54427253.html
702,Functional Programming - O'Reilly Media,73,12,https://www.pdfdrive.com/functional-programming-oreilly-media-e17467872.html
703,Beautiful Concurrency with Erlang - O'Reilly Media,70,22,https://www.pdfdrive.com/beautiful-concurrency-with-erlang-oreilly-media-e18176087.html
704,Learning the bash Shell: Unix Shell Programming,823,"2,612",https://www.pdfdrive.com/learning-the-bash-shell-unix-shell-programming-e159138519.html
705,The 2007 Microsoft Office System Step by Step,955,605,https://www.pdfdrive.com/the-2007-microsoft-office-system-step-by-step-e161336589.html
706,Controlling Excel - O'Reilly Media,70,27,https://www.pdfdrive.com/controlling-excel-oreilly-media-e9451537.html
707,Lean Enterprise,341,"2,604",https://www.pdfdrive.com/lean-enterprise-e40843389.html
708,Programming Collective Intelligence,360,"2,599",https://www.pdfdrive.com/programming-collective-intelligence-e6432369.html
709,Python 3: The Next Generation - O'Reilly Media,73,0,https://www.pdfdrive.com/python-3-the-next-generation-oreilly-media-e17459390.html
710,"Think big, act small : how america's best performing companies keep the start-up spirit alive",269,"2,570",https://www.pdfdrive.com/think-big-act-small-how-americas-best-performing-companies-keep-the-start-up-spirit-alive-e200455487.html
711,SEO Warrior.pdf,496,"1,624",https://www.pdfdrive.com/seo-warriorpdf-e19376677.html
712,C in a Nutshell The Definitive Reference,823,"2,557",https://www.pdfdrive.com/c-in-a-nutshell-the-definitive-reference-e186483102.html
713,Book Sampler - Cdn.oreilly.com - O'Reilly Media,72,0,https://www.pdfdrive.com/book-sampler-cdnoreillycom-oreilly-media-e5939349.html
714,O'Reilly v. Morse - Hoover Institution,71,1,https://www.pdfdrive.com/oreilly-v-morse-hoover-institution-e12215372.html
715,Part One: Shooting Great Video - O'Reilly Media - Technology Books,70,7,https://www.pdfdrive.com/part-one-shooting-great-video-oreilly-media-technology-books-e1187370.html
716,Eclipse Cookbook,826,579,https://www.pdfdrive.com/eclipse-cookbook-e194220349.html
717,Google Cloud for Data Crunchers - O'Reilly Media - Technology,68,15,https://www.pdfdrive.com/google-cloud-for-data-crunchers-oreilly-media-technology-e2798980.html
718,MCTS Self-Paced Training Kit (Exam 70-503): Microsoft .NET Framework 3.5-Windows Communication Foundation: Microsoft .Net Framework 3.5 Windows Communication Foundation (PRO-Certification),635,571,https://www.pdfdrive.com/mcts-self-paced-training-kit-exam-70-503-microsoft-net-framework-35-windows-communication-foundation-microsoft-net-framework-35-windows-communication-foundation-pro-certification-e159542475.html
719,Encyclopedia of Electronic Components Volume 1,302,"2,442",https://www.pdfdrive.com/encyclopedia-of-electronic-components-volume-1-e34641921.html
720,Ajax The Definitive Guide Anthony T. Holdener III,982,"2,442",https://www.pdfdrive.com/ajax-the-definitive-guide-anthony-t-holdener-iii-e18834080.html
721,Mobile performance - O'Reilly Velocity China 2013 Web,70,1,https://www.pdfdrive.com/mobile-performance-oreilly-velocity-china-2013-web-e2471554.html
722,o'reilly v. morse,70,0,https://www.pdfdrive.com/oreilly-v-morse-e37375505.html
723,O’REILLY V MORSE - Mason Law School,70,0,https://www.pdfdrive.com/oreilly-v-morse-mason-law-school-e18547999.html
724,Database In Depth - O'Reilly Media,69,6,https://www.pdfdrive.com/database-in-depth-oreilly-media-e18028228.html
725,Bioinformatics Programming Using Python Mitchell L Model,524,"2,425",https://www.pdfdrive.com/bioinformatics-programming-using-python-mitchell-l-model-e10782093.html
726,The (lack of) design patterns in Python - O'Reilly Media,68,9,https://www.pdfdrive.com/the-lack-of-design-patterns-in-python-oreilly-media-e18131513.html
727,"High Performance MySQL, Third Edition",826,"2,419",https://www.pdfdrive.com/high-performance-mysql-third-edition-e27092653.html
728,Here - examples.oreilly.com - O'Reilly Media,69,1,https://www.pdfdrive.com/here-examplesoreillycom-oreilly-media-e9117788.html
729,Programming - O'Reilly Media,68,7,https://www.pdfdrive.com/programming-oreilly-media-e8840515.html
730,MCTS Self-Paced Training Kit (Exam 70-511): Windows Application Development with Microsoft .NET Framework 4,655,553,https://www.pdfdrive.com/mcts-self-paced-training-kit-exam-70-511-windows-application-development-with-microsoft-net-framework-4-e162255220.html
731,"March 14, 2014 VIA E-FILING AND US MAIL The Honorable Ann O'Reilly Office of Administrative ...",68,0,https://www.pdfdrive.com/march-14-2014-via-e-filing-and-us-mail-the-honorable-ann-oreilly-office-of-administrative-e37638214.html
732,Killer Game Programming in Java,998,"2,357",https://www.pdfdrive.com/killer-game-programming-in-java-e35334345.html
